Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Rally Outcome;Rest Time;Barrido Fuerte;Game Phase;Reves;Tipo de recepcion;Match Duration 
Beiwen Zhang;"-13;-55 (4)";34;4;12;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Construccion;;;
Clara Azurmendi;"10;19 (1)";34;5;4;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"-15;-53 (1)";34;6;12;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Construccion;;;
Clara Azurmendi;"-13;15 (1)";34;7;1;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-3;-7 (4)";34;8;3;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"3;6 (2)";34;9;3;1786700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;3;;;;;;;Defence;;;
Beiwen Zhang;"-11;-54 (2)";34;10;12;1792966;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Attack;;;
Clara Azurmendi;"-11;39 (1)";34;11;5;1793766;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;5;;;;;;;Defence;;;
Beiwen Zhang;"-14;-16 (5)";34;12;4;1794200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"-14;55 (5)";34;13;9;1794200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;9;;;;;;;Defence;Reves;;
Beiwen Zhang;"13;-61 (1)";34;14;9;1795766;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;OUT LENGTH;;;;Error Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (73);34;;;1799033;14700;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;2;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (74);35;;;1813733;2800;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"-3;-26 (6)";35;1;7;1811733;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;7;Beiwen Zhang;Backhand short service;7;;;;Construccion;;;
Clara Azurmendi;"9;18 (1)";35;2;4;1812700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"-14;-14 (1)";35;3;4;1812700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;;;;Defence;;;
Clara Azurmendi;"-15;2 (1)";35;4;1;1813766;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;NET;;;;Error Beiwen Zhang;;;Construccion;;;
Clara Azurmendi;Rest Time (74);35;;;1816533;12766;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;2;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (75);36;;;1829300;5866;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-1;25 (1)";36;1;6;1827300;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;7;;;;Construccion;;;
Beiwen Zhang;"8;-17 (2)";36;2;1;1828366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Clara Azurmendi;"-14;14 (4)";36;3;1;1828366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-14;-55 (6)";36;4;12;1828366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Defence;;;
Clara Azurmendi;"-13;6 (1)";36;5;1;1830200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Attack;;;
Beiwen Zhang;"-4;-39 (1)";36;6;7;1830966;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Clara Azurmendi;"-4;7 (1)";36;7;2;1831766;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;2;;;;;;;Attack;;;
Beiwen Zhang;"-4;-39 (2)";36;8;7;1831766;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Clara Azurmendi;"-22;19 (1)";36;9;Out;1832166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;OUT SIDE;;;;Error Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (75);36;;;1835166;11066;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;2;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (76);37;;;1846233;7500;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"2;26 (5)";37;1;7;1844233;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand short service;6;;;;Construccion;;;
Beiwen Zhang;"-4;-17 (1)";37;2;3;1845266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"-13;7 (1)";37;3;1;1845266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-12;-8 (1)";37;4;4;1845266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"9;54 (1)";37;5;12;1845266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Attack;;;
Beiwen Zhang;"-2;-40 (2)";37;6;7;1848233;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Clara Azurmendi;"-13;15 (2)";37;7;1;1848633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-15;-42 (3)";37;8;8;1848633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Clara Azurmendi;"-15;54 (2)";37;9;9;1850066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Beiwen Zhang;"-14;-17 (1)";37;10;4;1850066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;4;;;;Winner Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (76);37;;;1853733;13900;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;2;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (77);38;;;1867633;6000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-3;25 (3)";38;1;6;1865633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;6;;;;Construccion;;;
Beiwen Zhang;"5;-16 (2)";38;2;2;1866633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;2;;;;;;;Construccion;;Modificada;
Clara Azurmendi;"-3;6 (5)";38;3;2;1866666;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-4;-6 (2)";38;4;3;1866666;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"9;54 (2)";38;5;12;1866666;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;12;;;;;;;Defence;;;
Beiwen Zhang;"4;-54 (1)";38;6;10;1869100;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;10;;;;;;;Attack;;;
Clara Azurmendi;"14;40 (1)";38;7;8;1870066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Beiwen Zhang;"17;1 (1)";38;8;Out;1870533;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;2;Spain Masters 2023;40;21;NET;;;;Error Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (77);38;;;1873633;150566;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;2;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (78);1;;;2024200;2933;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"3;26 (4)";1;1;7;2022200;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Beiwen Zhang;Forehand short service;6;;;;Construccion;;;
Clara Azurmendi;"-5;-15 (1)";1;2;3;2023300;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Beiwen Zhang;"-14;55 (6)";1;3;9;2023300;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Attack;;;
Clara Azurmendi;"-19;-47 (1)";1;4;Out;2024400;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;OUT SIDE;;;;Unforced Beiwen Zhang;;;Construccion;;;
Clara Azurmendi;Rest Time (78);1;;;2027133;12533;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (79);2;;;2039666;4500;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"2;-24 (1)";2;1;6;2037666;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;8;;;;Construccion;;;
Beiwen Zhang;"-14;14 (5)";2;2;1;2038600;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Attack;;;
Clara Azurmendi;"-2;-41 (1)";2;3;7;2038933;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Beiwen Zhang;"4;28 (1)";2;4;7;2038933;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Construccion;;;
Clara Azurmendi;"3;-37 (1)";2;5;6;2038933;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;;;;;;;Attack;;;
Beiwen Zhang;"4;32 (1)";2;6;7;2040033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Attack;;;
Clara Azurmendi;"-3;-41 (1)";2;7;7;2040433;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Attack;;;
Beiwen Zhang;"3;38 (1)";2;8;7;2040766;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Clara Azurmendi;"-3;-40 (2)";2;9;7;2041133;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Attack;;;
Beiwen Zhang;"-13;45 (2)";2;10;5;2041766;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;Winner Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (79);2;;;2044166;12000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (80);3;;;2056166;14400;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-3;-26 (7)";3;1;7;2054166;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand flick;11;;;;Construccion;;;
Beiwen Zhang;"14;54 (3)";3;2;12;2055733;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Construccion;;;
Clara Azurmendi;"10;-17 (2)";3;3;1;2055733;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Attack;;;
Beiwen Zhang;"-2;29 (1)";3;4;6;2057033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;;;;;;;Defence;;;
Clara Azurmendi;"-3;-27 (4)";3;5;7;2057033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Attack;;;
Beiwen Zhang;"-3;34 (2)";3;6;6;2057466;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;;;;;;;Defence;;;
Clara Azurmendi;"-13;-37 (1)";3;7;8;2057900;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;;;;Attack;;;
Beiwen Zhang;"9;37 (1)";3;8;8;2059033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Clara Azurmendi;"4;-16 (2)";3;9;2;2059033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-15;13 (1)";3;10;1;2059033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Clara Azurmendi;"-14;-13 (2)";3;11;4;2059033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"-14;54 (2)";3;12;9;2059033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Defence;;;
Clara Azurmendi;"14;-54 (2)";3;13;9;2063066;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Beiwen Zhang;"11;15 (1)";3;14;4;2063066;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"10;-8 (2)";3;15;1;2063066;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"3;7 (2)";3;16;3;2063066;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"-14;-60 (1)";3;17;12;2063066;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;OUT LENGTH;;;;Unforced Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (80);3;;;2070566;13133;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (81);4;;;2083700;6333;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"2;-26 (9)";4;1;6;2081700;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;8;;;;Construccion;;;
Beiwen Zhang;"-13;13 (1)";4;2;1;2082700;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Clara Azurmendi;"-15;-8 (1)";4;3;4;2082700;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Defence;;;
Beiwen Zhang;"-13;54 (2)";4;4;9;2084366;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Clara Azurmendi;"-3;-16 (2)";4;5;3;2084366;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Beiwen Zhang;"-2;6 (2)";4;6;2;2084366;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Defence;;;
Clara Azurmendi;"-3;1 (1)";4;7;2;2087400;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;NET;;;;Error Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (81);4;;;2090033;17000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (82);5;;;2107033;3300;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-2;-26 (4)";5;1;7;2105033;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand short service;7;;;;Construccion;;;
Beiwen Zhang;"10;17 (2)";5;2;4;2106200;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;Finta;
Clara Azurmendi;"11;-42 (2)";5;3;5;2106200;5000;5;ESP;USA;Before;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Defence;;;
