Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Evgeniya Kosetskaya;"5;-54 (2)";4;4;10;3133640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;10;;;;Attack;;;;;;
Pai Yu Po;"12;37 (1)";4;5;8;3134480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"9;-16 (1)";4;6;1;3134960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-13;55 (10)";4;7;9;3134960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Evgeniya Kosetskaya;"-22;-41 (1)";4;8;Out;3137160;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;OUT SIDE;;;;Construccion;Unforced Pai Yu Po;;;;;
Evgeniya Kosetskaya;Rest Time (86);4;;;3139200;10800;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (87);5;;;3150000;3800;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-2;-26 (1)";5;1;7;3148000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;8;Construccion;;;;;;
Pai Yu Po;"14;19 (1)";5;2;4;3148960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"11;-10 (1)";5;3;1;3148960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"-14;55 (15)";5;4;9;3148960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;Reves;;
Evgeniya Kosetskaya;"-14;1 (2)";5;5;1;3151080;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;NET;;;;Construccion;Error Pai Yu Po;;;;;
Pai Yu Po;Rest Time (87);5;;;3153800;14080;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (88);6;;;3167880;15760;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"2;-25 (12)";6;1;6;3165880;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand short service;7;Construccion;;;;;;
Pai Yu Po;"-10;16 (1)";6;2;1;3166760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"9;-57 (1)";6;3;9;3166760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Pai Yu Po;"-13;55 (11)";6;4;9;3168440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"16;-54 (2)";6;5;9;3168440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;F;
Pai Yu Po;"13;36 (1)";6;6;8;3170960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-11;-55 (2)";6;7;12;3170960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"-14;37 (3)";6;8;5;3171880;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;5;;;;Defence;;;;;;
Evgeniya Kosetskaya;"10;-17 (3)";6;9;1;3172400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"12;13 (3)";6;10;4;3172400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-12;-54 (1)";6;11;12;3174760;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"-14;35 (3)";6;12;5;3176400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;5;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-11;-14 (2)";6;13;4;3176440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Attack;;;;;;
Pai Yu Po;"-3;35 (1)";6;14;6;3177240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;6;;;;Defence;;;;;;
Evgeniya Kosetskaya;"13;-30 (2)";6;15;5;3177640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;5;;;;Construccion;;;;;;
Pai Yu Po;"-14;15 (1)";6;16;1;3177640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-14;-55 (11)";6;17;12;3177640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Defence;;;;;F;
Pai Yu Po;"11;26 (1)";6;18;8;3180640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"20;-39 (1)";6;19;Out;3180640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;OUT SIDE;;;;Construccion;Unforced Pai Yu Po;;;;;
Pai Yu Po;Rest Time (88);6;;;3183640;16480;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (89);7;;;3200120;4240;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-3;-26 (1)";7;1;7;3198120;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;8;Construccion;;;;;;
Pai Yu Po;"15;15 (1)";7;2;4;3199040;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"14;-55 (8)";7;3;9;3199040;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Pai Yu Po;"-14;53 (3)";7;4;9;3200680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Evgeniya Kosetskaya;"-15;-40 (2)";7;5;8;3200960;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Pai Yu Po;"-15;53 (1)";7;6;9;3201400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Evgeniya Kosetskaya;"-3;-41 (1)";7;7;7;3201880;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;;;;Construccion;Winner Pai Yu Po;;;;;
Pai Yu Po;Rest Time (89);7;;;3204360;22040;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (90);8;;;3226400;4480;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Pai Yu Po;"-2;25 (10)";8;1;6;3224400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;6;Pai Yu Po;Forehand long service;11;Construccion;;;;;;
Evgeniya Kosetskaya;"15;-54 (2)";8;2;9;3226360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Attack;;;;;;
Pai Yu Po;"10;33 (1)";8;3;8;3227000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-3;-17 (3)";8;4;3;3227000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;3;;;;Construccion;;;;;;
Pai Yu Po;"16;13 (1)";8;5;4;3227000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (90);8;;;3230880;14600;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (91);9;;;3245480;1880;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"2;-24 (8)";9;1;6;3243480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand flick;9;Construccion;;;;;;
Pai Yu Po;"0;62 (1)";9;2;11;3243880;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;OUT LENGTH;;;;Construccion;Unforced Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (91);9;;;3247360;14920;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (92);10;;;3262280;8040;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Pai Yu Po;"2;25 (17)";10;1;7;3260280;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;Pai Yu Po;Forehand flick;11;Construccion;;;;;;
Evgeniya Kosetskaya;"-14;-55 (12)";10;2;12;3261440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Construccion;;;;;;
Pai Yu Po;"13;15 (3)";10;3;4;3261440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"13;-56 (2)";10;4;9;3261440;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Pai Yu Po;"-14;54 (6)";10;5;9;3263560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-14;-54 (9)";10;6;12;3264560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Attack;;;;;;
Pai Yu Po;"-15;34 (5)";10;7;5;3266000;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;5;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-13;-14 (3)";10;8;4;3266640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Pai Yu Po;"14;18 (1)";10;9;4;3266640;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Evgeniya Kosetskaya;Rest Time (92);10;;;3270320;18240;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Evgeniya Kosetskaya;Rally Time (93);11;;;3288560;6040;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-1;-25 (1)";11;1;7;3286560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;5;Construccion;;;;;;
Pai Yu Po;"3;16 (1)";11;2;3;3287560;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;3;;;;Construccion;;;Finta;;;
Evgeniya Kosetskaya;"-15;-55 (4)";11;3;12;3288240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Defence;;;;;F;
Pai Yu Po;"-14;35 (4)";11;4;5;3288680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;5;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"-10;-37 (2)";11;5;8;3288680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Construccion;;;;;;
Pai Yu Po;"-14;15 (2)";11;6;1;3288680;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-11;-7 (1)";11;7;4;3290800;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;;;;;;
Pai Yu Po;"15;16 (1)";11;8;4;3290800;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (93);11;;;3294600;16920;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (94);12;;;3311520;9600;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"2;-25 (13)";12;1;6;3309520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;6;Evgeniya Kosetskaya;Backhand short service;7;Construccion;;;;;;
Pai Yu Po;"-11;18 (1)";12;2;1;3310480;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;Finta;;;
Evgeniya Kosetskaya;"-15;-55 (5)";12;3;12;3310520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;12;;;;Construccion;;;;;;
Pai Yu Po;"-9;6 (1)";12;4;1;3310520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"11;-13 (1)";12;5;1;3310520;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Defence;;;;;;
Pai Yu Po;"-14;55 (16)";12;6;9;3314240;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;9;;;;Defence;;;;;;
Evgeniya Kosetskaya;"-3;-55 (2)";12;7;11;3315080;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;11;;;;Construccion;;;;;;
Pai Yu Po;"16;26 (1)";12;8;8;3315080;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;8;;;;Defence;;;;;;
Evgeniya Kosetskaya;"10;-16 (2)";12;9;1;3317400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;1;;;;Construccion;;;;;;
Pai Yu Po;"13;14 (2)";12;10;4;3317400;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;4;;;;Construccion;Winner Evgeniya Kosetskaya;;;;;
Pai Yu Po;Rest Time (94);12;;;3321120;21240;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (95);13;;;3342360;3080;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
Evgeniya Kosetskaya;"-2;-25 (11)";13;1;7;3340360;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;7;Evgeniya Kosetskaya;Backhand short service;6;Construccion;;;;;;
Pai Yu Po;"5;18 (1)";13;2;3;3341280;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;3;;;;Construccion;;;;;;
Evgeniya Kosetskaya;"15;-60 (1)";13;3;9;3341280;5000;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;OUT LENGTH;;;;Construccion;Unforced Pai Yu Po;;;;;
Pai Yu Po;Rest Time (95);13;;;3345440;9200;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;;1;3;Indonesia Masters 2021;22;43;;;;;;;Rest Time;;;;
Pai Yu Po;Rally Time (96);14;;;3354640;7840;5;RUS;TPE;Before;Evgeniya Kosetskaya-Pai Yu Po;Right handed;Right handed;Evgeniya Kosetskaya;Pai Yu Po;Rally Time;1;3;Indonesia Masters 2021;22;43;;;;;;;;;;;
