Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Natsuki Nidaira;"-14;55 (14)";37;16;9;2676833;5000;5;ESP;JPN;After;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"13;-55 (13)";37;17;9;2676833;5000;5;ESP;JPN;After;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;;;
Natsuki Nidaira;"10;54 (2)";37;18;12;2680033;5000;5;ESP;JPN;After;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Clara Azurmendi;"-15;-27 (1)";37;19;8;2681733;5000;5;ESP;JPN;After;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;2;Canadian International Challenge 2022;34;50;8;;;;Construccion;Winner Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (77);37;;;2683733;146033;5;ESP;JPN;After;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;2;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (78);1;;;2829766;7133;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"-2;-25 (11)";1;1;7;2827766;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;7;Natsuki Nidaira;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"3;54 (1)";1;2;11;2830300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;11;;;;Attack;;;;;;
Natsuki Nidaira;"3;-40 (1)";1;3;6;2830333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;;;;Defence;;;;;;
Clara Azurmendi;"-3;13 (1)";1;4;2;2830866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;;;;
Natsuki Nidaira;"14;-55 (7)";1;5;9;2830866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;;;
Clara Azurmendi;"9;54 (5)";1;6;12;2833300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Natsuki Nidaira;"15;-44 (1)";1;7;5;2834100;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (78);1;;;2836900;17100;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (79);2;;;2854000;2066;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"-2;24 (3)";2;1;6;2852000;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;Clara Azurmendi;Backhand flick;10;Construccion;;;;;;
Natsuki Nidaira;"10;-53 (2)";2;2;9;2853266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Clara Azurmendi;"-20;30 (1)";2;3;Out;2853266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;OUT SIDE;;;;Construccion;Unforced Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (79);2;;;2856066;12366;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (80);3;;;2868433;6166;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"3;25 (2)";3;1;7;2866433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;7;Clara Azurmendi;Backhand flick;11;Construccion;;;;;;
Natsuki Nidaira;"-14;-55 (17)";3;2;12;2866900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"-15;54 (7)";3;3;9;2866900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"12;-55 (9)";3;4;9;2866900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"12;55 (2)";3;5;12;2866900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Natsuki Nidaira;"12;-55 (10)";3;6;9;2866900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Clara Azurmendi;"-12;24 (1)";3;7;5;2871766;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Construccion;Winner Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (80);3;;;2874600;17000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (81);4;;;2891600;5466;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"2;-24 (2)";4;1;6;2889600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;Natsuki Nidaira;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"-9;54 (2)";4;2;9;2891966;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"11;-55 (6)";4;3;9;2891966;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Clara Azurmendi;"-14;30 (1)";4;4;5;2893166;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Natsuki Nidaira;"-22;-12 (1)";4;5;Out;2893900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;OUT SIDE;;;;Construccion;Error Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (81);4;;;2897066;16800;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (82);5;;;2913866;13800;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"-2;-25 (12)";5;1;7;2911866;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;7;Natsuki Nidaira;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"10;53 (2)";5;2;12;2914400;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Attack;;;;;;
Natsuki Nidaira;"11;-39 (1)";5;3;5;2914433;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Clara Azurmendi;"3;13 (1)";5;4;3;2914900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;3;;;;Construccion;;;;;;
Natsuki Nidaira;"10;-7 (2)";5;5;1;2914900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"11;7 (3)";5;6;4;2914900;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Natsuki Nidaira;"-14;-55 (18)";5;7;12;2919033;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"10;28 (1)";5;8;8;2919033;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;8;;;;Defence;;;;;;
Natsuki Nidaira;"-14;-56 (3)";5;9;12;2920600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"-14;55 (15)";5;10;9;2920600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"-14;-14 (3)";5;11;4;2920600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Clara Azurmendi;"-14;8 (3)";5;12;1;2923566;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Natsuki Nidaira;"-20;-9 (1)";5;13;Out;2923566;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;OUT SIDE;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (82);5;;;2927666;19933;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (83);6;;;2947600;9000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"2;-25 (10)";6;1;6;2945600;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;Natsuki Nidaira;Forehand long service;11;Construccion;;;;;;
Clara Azurmendi;"-14;56 (4)";6;2;9;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"-14;-55 (19)";6;3;12;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Clara Azurmendi;"11;16 (1)";6;4;4;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Natsuki Nidaira;"10;-54 (1)";6;5;9;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"11;35 (1)";6;6;8;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;8;;;;Construccion;;;;;;
Natsuki Nidaira;"-12;-43 (2)";6;7;8;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;8;;;;Construccion;;;;;;
Clara Azurmendi;"-14;31 (1)";6;8;5;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Construccion;;;;;;
Natsuki Nidaira;"13;-14 (3)";6;9;1;2948066;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Defence;;;;;;
Clara Azurmendi;"16;1 (1)";6;10;4;2953466;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;NET;;;;Construccion;Error Natsuki Nidaira;;;;;
Clara Azurmendi;Rest Time (83);6;;;2956600;14933;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (84);7;;;2971533;3666;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"-3;25 (3)";7;1;6;2969533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;Clara Azurmendi;Backhand short service;6;Construccion;;;;;;
Natsuki Nidaira;"5;-17 (3)";7;2;2;2970500;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;2;;;;Construccion;;;Modificada/Finta;;;
Clara Azurmendi;"14;53 (2)";7;3;12;2970533;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"19;-57 (1)";7;4;Out;2971833;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;OUT SIDE;;;;Construccion;Error Clara Azurmendi;;;;;
Natsuki Nidaira;Rest Time (84);7;;;2975200;16600;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (85);8;;;2991800;3500;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"-2;-26 (7)";8;1;7;2989800;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;7;Natsuki Nidaira;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"9;53 (2)";8;2;12;2992333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Construccion;;;;;;
Natsuki Nidaira;"-15;-15 (1)";8;3;4;2992333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Construccion;Winner Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (85);8;;;2995300;16900;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (86);9;;;3012200;10566;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Clara Azurmendi;"2;25 (14)";9;1;7;3010200;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;7;Clara Azurmendi;Backhand short service;8;Construccion;;;;;;
Natsuki Nidaira;"-14;-16 (4)";9;2;4;3011366;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Construccion;;;;;;
Clara Azurmendi;"-15;55 (7)";9;3;9;3011366;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Defence;;;;Reves;;
Natsuki Nidaira;"7;-54 (1)";9;4;9;3012266;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Attack;;;;;;
Clara Azurmendi;"-15;31 (2)";9;5;5;3013466;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;5;;;;Defence;;;;;;
Natsuki Nidaira;"-2;-54 (1)";9;6;11;3014166;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;11;;;;Attack;;;;;;
Clara Azurmendi;"12;37 (1)";9;7;8;3015233;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;8;;;;Defence;;;;;;
Natsuki Nidaira;"12;-15 (3)";9;8;1;3015833;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Construccion;;;;;;
Clara Azurmendi;"13;54 (7)";9;9;12;3015833;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"14;-55 (8)";9;10;9;3017166;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"15;55 (3)";9;11;12;3017166;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;12;;;;Defence;;;;;;
Natsuki Nidaira;"13;-54 (11)";9;12;9;3019300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Clara Azurmendi;"-13;16 (1)";9;13;1;3019300;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Construccion;Winner Natsuki Nidaira;;;;;
Natsuki Nidaira;Rest Time (86);9;;;3022766;20066;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Natsuki Nidaira;Rally Time (87);10;;;3042833;5633;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
Natsuki Nidaira;"3;-24 (1)";10;1;6;3040833;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;6;Natsuki Nidaira;Forehand long service;11;Construccion;;;;;;
Clara Azurmendi;"-14;54 (15)";10;2;9;3042766;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;9;;;;Construccion;;;;;;
Natsuki Nidaira;"13;-16 (3)";10;3;1;3042766;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;1;;;;Defence;;;;;;
Clara Azurmendi;"10;11 (1)";10;4;4;3044333;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;4;;;;Defence;;;;;;
Natsuki Nidaira;"-4;2 (2)";10;5;2;3045500;5000;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;NET;;;;Construccion;Error Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (87);10;;;3048466;13600;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;;3;3;Canadian International Challenge 2022;34;50;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (88);11;;;3062066;11133;5;ESP;JPN;Before;Clara Azurmendi-Natsuki Nidaira;Right handed;Right handed;Clara Azurmendi;Natsuki Nidaira;Rally Time;3;3;Canadian International Challenge 2022;34;50;;;;;;;;;;;
